cui,name,entidad,departamento,provincia,distrito,MONTO_VIABLE,COSTO_ACTUALIZADO,DEFASE_MONTO,estado,avance_fisico_real_soles,avance_inversion_soles,desfase_avance_fis_fin,ejec_fis_program_inicio,ejec_fis_real_inicio,ejec_fis_program_final,ejec_fis_real_final,ano_ejecucion,ubigeo,latitud,longitud
2231347,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO EDUCATIVO DEL I.E.S.T.P “ANTA” - ZURITE, LA HUAYLLA DEL DISTRITO DE ZURITE - PROVINCIA DE ANTA - DEPARTAMENTO DE CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,15805370,20484886,29.607127197908049,ACTIVO,115944454.76,125982048.9,0.49000000000000021,2019-07-01,2022-07-20,2020-09-01,2023-07-19,2023,080309,-13.46145154504153,-72.249788576879666
2161590,"AMPLIACION DE LA COBERTURA DEL SERVICIO DE ATENCION INTEGRAL A NIÑOS Y NIÑAS MENORES A 36 MESES EN LA PROVINCIA DE PAUCARTAMBO, REGION DEL CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,9698183,15444931,59.255924537617,ACTIVO,1337994372.53,1314363628.1,-1.5300000000000011,,2021-09-06,,2023-12-31,2023,081103,-13.214066489999936,-71.647617959999934
2115924,"CONSTRUCCION DE LA INFRAESTRUCTURA EDUCATIVA DEL NIVEL SECUNDARIO DE LA I.E. AGROPECUARIA Nº 28 CALCA, DEL DISTRITO DE CALCA PROVINCIA DE CALCA",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,12700534,19978195,57.302007931320055,ACTIVO,1735306017.7,1720122589.5,-0.76000000000000512,,2013-01-14,,2023-12-30,2023,080401,-13.328946838020986,-71.952966193810312
2207089,"CREACION DEL SISTEMA DE AGUA POTABLE Y EVACUACION DE EXCRETAS EN LA COMUNIDAD CAMPESINA DE ANANSAYA, DISTRITO DE CHECCA, PROVINCIA DE CANAS - CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,4678672,9414044,101.21188234610163,ACTIVO,808572239.16,786919937.96,-2.2999999999999972,,2016-09-01,,2023-10-29,2023,080502,-14.472953729999972,-71.393871599999954
2158428,MEJORAMIENTO DE CAPACIDADES PARA EL MANEJO SOSTENIBLE DE LA VICUÑA EN LAS COMUNIDADES CONSERVACIONISTAS DE LA REGION CUSCO,GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,21220452,19390447,-8.6237795500303189,ACTIVO,1911316360.79,1914806641.25,0.18000000000000682,,2012-07-01,,2023-11-30,2023,081101,-13.09527936381572,-72.036914761801825
2234945,"RECUPERACION DEL MONUMENTO PRE HISPANICO SECTOR INKA RAQAY Y CAMINO PRE HISPANICO A LA GRAN CAVERNA; DEL PARQUE ARQUEOLOGICO DE MACHUPICCHU, EN EL DISTRITO DE MACHUPICCHU, PROVINCIA DE URUBAMBA,DEPARTAMENTO DE CUSCO",UNIDAD EJECUTORA MINISTERIO DE CULTURA-CUSCO,CUSCO,CUSCO,WANCHAQ,6810050,7874263,15.627095248933562,ACTIVO,135673551.49,155516694.25,2.5199999999999996,2019-06-01,2022-11-03,2021-10-01,2024-10-15,2024,081304,-13.156336349999947,-72.522355319999974
2234330,MEJORAMIENTO DE SERVICIO DE SANEAMIENTO  DE PREDIOS RURALES DE LA DIRECCIÓN REGIONAL DE AGRICULTURA -  CUSCO,DIRECCION REGIONAL DE AGRICULTURA CUSCO,CUSCO,CUSCO,WANCHAQ,5593552,14367601,156.86005958289115,ACTIVO,605163354.12,503584415.04999995,-7.07,,2019-07-26,,2025-06-21,2025,080906,-12.636236159999953,-72.559462319999966
2249848,INSTALACION DE PLANTACIONES FORESTALES EN AREAS NO INTERVENIDAS EN LAS PROVINCIAS DE CALCA Y URUBAMBA DE LA REGIÓN CUSCO,GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,9544561,13191567,38.21030637239366,ACTIVO,1230509369.76,1174840957.02,-4.2199999999999989,,2019-02-14,,2024-05-31,2024,081306,-13.25588462999997,-72.262892879999981
2163197,"MEJORAMIENTO, AMPLIACION DE LOS SERVICIOS DE EDUCACION INICIAL, PRIMARIA Y SECUNDARIA DE LA I.E. MX.51037 VIRGEN DEL CARMEN DE LA C.C. DE PILLAO MATAO, DISTRITO DE SAN JERONIMO - CUSCO - CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,6542499,16699996,155.25408563302798,ACTIVO,1545083629.9199998,1529051633.76,-0.95999999999999375,,2018-07-02,,2023-10-14,2023,080104,-13.547679179220253,-71.903707125146582
2173368,MEJORAMIENTO DE LA PRESTACION DE LOS SERVICIOS DE SALUD EN EL CENTRO DE SALUD DE CHALLABAMBA - DIRESA CUSCO,GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,11495754,16205009,40.965168530920195,ACTIVO,1607698942.8899999,1599596438.3899999,-0.5,,2013-09-16,,2023-06-23,2023,081103,-13.214692478130008,-71.647736720758076
2167182,"INSTALACION DEL NIVEL SECUNDARIA EN LA I.E. JOAQUIN MESEGUER CC.KATAÑIRAY, DISTRITO DE ANCAHUASI - ANTA - CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,2066173,4325470,109.34694239059361,ACTIVO,399803192.1,397034891.3,-0.64000000000000057,,2013-04-15,,2023-11-21,2023,080302,-13.4580221,-72.2900543
2215833,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y DESAGUE  EN EL CENTRO POBLADO DE HUARO, DISTRITO DE HUARO, PROVINCIA DE QUISPICANCHI - CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,6492235,25433539,291.75320979601014,ACTIVO,1853596322.32,1850798633.03,-0.10999999999999943,,2013-01-28,,2023-12-31,2023,081207,-13.689745289999962,-71.641067759999942
2190225,"RECUPERACION DEL MONUMENTO PRE HISPANICO SECTOR QOLQAS, DEL PARQUE ARQUEOLOGICO DE RAQCHI, DISTRITO DE SAN PEDRO, PROVINCIA DE CANCHIS, DEPARTAMENTO DE CUSCO",UNIDAD EJECUTORA MINISTERIO DE CULTURA-CUSCO,CUSCO,CUSCO,WANCHAQ,9962611,10584964,6.2468864838745581,ACTIVO,949471270.80000007,947565977.28,-0.18000000000000682,,2017-09-01,,2023-06-18,2023,080607,-14.18618078999998,-71.342925839999964
2230858,"MEJORAMIENTO DE LOS SERVICIOS DE SALUD DEL CENTRO DE SALUD KCAURI EN LA LOCALIDAD DE KCAURI, DISTRITO DE CCATCA - QUISPICANCHI - CUSCO",GOBIERNO REGIONAL CUSCO,CUSCO,CUSCO,WANCHAQ,6857153,13912409,102.88899781002408,ACTIVO,1373015644.21,1363694330.1799998,-0.67000000000000171,,2013-06-17,,2023-03-13,2023,081205,-13.6048174,-71.56113
2177493,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE DOMINGO MEJIA Y PASAJE S/N DEL COOPERATIVA DE VIVIENDA ZARZUELA ALTA, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,1178066,1102084,-6.4497235299210738,ACTIVO,53748636.680000007,62179579.28,7.6499999999999986,,2023-04-17,,2023-10-13,2023,080106,-13.531358340306907,-71.984930920491
2187523,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL DE LAS CALLES EN LA APV. VILLA GUADALUPE, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,2467811,2121708,-14.024696380719593,ACTIVO,94437223.08,95413208.75999999,0.46000000000000085,,2022-09-12,,2023-07-08,2023,080106,-13.525649893384168,-71.983543376997687
2175225,"MEJORAMIENTO DE LA PRESTACIÓN DE LOS SERVICIOS EDUCATIVOS DE LA I.E. PRIMARIA N 50008 EN LA C.C. OCCOPATA, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,2764248,4672120,69.019566985306668,ACTIVO,,,,,2022-11-10,,2023-09-05,2023,080106,-13.52567075593373,-71.9835219193254
2167931,"MEJORAMIENTO INTEGRAL DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE QOQUIMBO DEL CENTRO HISTORICO, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,957656,1713462,78.922494089735778,ACTIVO,169204372.5,167953545.23999998,-0.730000000000004,,2022-09-05,,2023-03-27,2023,080106,-13.526598981499729,-71.9827121090336
2191797,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE SIN NOMBRE ENTRE EL PP.JJ. CONSTRUCCION CIVIL (MANZANAS K, L, Q) Y LA QUEBRADA DE PUQUIN, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,1541988,1330915,-13.688368521674619,ACTIVO,28122233.95,36453761.85,6.2600000000000016,,2023-06-01,,2023-11-27,2023,080106,-13.525961728195469,-71.991916562989985
2184182,"MEJORAMIENTO DE LA TRANSITABILIDAD  VEHICULAR  Y PEATONAL ENTRE LAS APVS. VIRGEN CONCEPCIÓN Y JARDINES, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,4110378,2489625,-39.430753084022932,ACTIVO,48248932.5,58381706.25,4.07,,2022-09-15,,2023-12-21,2023,080106,-13.532896911540762,-71.992746036128
2155682,"MEJORAMIENTO DE LAS VIAS VEHICULARES Y PEATONALES EN LA CALLE Y JIRON SANTIAGO EN LA APV. MANAHUAÑONCCA I ETAPA, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,1259220,2013451,59.896682073029339,ACTIVO,0,3503404.7399999998,1.74,,2023-07-10,,2023-12-29,2023,080106,-13.525597737002615,-71.983554105833818
2181144,"MEJORAMIENTO DE LA CANALIZACION DE LOS RIACHUELOS HUAYLLARPUJIO Y CCORIMAYO DE LA C.C. HUASAMPATA, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,872823,2365144,170.9763606137785,ACTIVO,43471346.72,52577151.12,3.8500000000000014,,2023-04-17,,2023-12-22,2023,080106,-13.525571658807646,-71.983495097235277
2187339,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR, PEATONAL DE LA VIA PRINCIPAL ENTRE LA AV. LUIS VALLEJOS SANTONI Y LA I.E. VIVA EL PERÚ (F,G,H,I,J,L,LL) DEL PP.JJ. VIVA EL PERU, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,1312774,2055766,56.597098967529824,ACTIVO,176199703.85999998,175767993,-0.20999999999999375,,2021-10-01,,2023-03-31,2023,080106,-13.537030142646271,-71.9622520018375
2210519,"MEJORAMIENTO DE LA ACCESIBILIDAD PEATONAL EN EL PASAJE LAS FLORES DEL PPJJ  1º DE ENERO, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,187744,1200029,539.1836756434293,ACTIVO,96638335.37,96194324.64,-0.37000000000000455,,2022-04-25,,2023-03-31,2023,080106,-13.5400446179815,-71.9650200415407
2225629,"MEJORAMIENTO INTEGRAL DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA CALLE QUISCAPATA Y CARMEN BAJO DEL CENTRO HISTÓRICO, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,888398,2146401,141.60353805389025,ACTIVO,181993340.79000002,169093470.78,-6.0100000000000051,,2021-12-13,,2023-06-30,2023,080106,-13.525597737002615,-71.98354874141576
2197162,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL ENTRE LA  MANZANA K  Y LA AV. ARAHUAY DEL AA.HH. ARAHUAY, DISTRITO DE SANTIAGO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SANTIAGO-CUSCO,CUSCO,CUSCO,SANTIAGO,1395242,2471965,77.171057063935862,ACTIVO,146365047.65,146414486.95,0.019999999999996021,,2022-09-21,,2023-11-27,2023,080106,-13.536190463651156,-71.975370686129281
2186190,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO EN LAS APVS DE LA JAAS SUCSO AUCAYLLE, MARGEN DERECHA, DISTRITO DE SAN JERONIMO - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SAN JERÓNIMO - CUSCO,CUSCO,CUSCO,SAN JERONIMO,9089781,9791130,7.7157964531818752,ACTIVO,741678097.5,739328226.30000007,-0.23999999999999488,,2014-05-05,,2023-09-15,2023,080104,-13.54689588409901,-71.902596759900916
2175295,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL EN LAS CALLES A, B, C, 1, 2, 3, 4, 5 Y ACCESO DE LA APV VIRGEN DE BELEN, DISTRITO DE SAN SEBASTIAN - CUSCO - CUSCO",MUNICIPALIDAD DISTRITAL DE SAN SEBASTIÁN,CUSCO,CUSCO,SAN SEBASTIAN,3286537,6292210,91.454105035178372,ACTIVO,445991844.79999995,439636712.70000005,-1.0099999999999909,,2017-10-23,,2023-11-19,2023,080105,-13.546774615794867,-71.922064107642427
2190793,"INSTALACION DEL SISTEMA DE RIEGO TECNIFICADO DE LA LOCALIDAD DE POYOYOC DEL CENTRO POBLADO DE YACYA, DISTRITO DE HUARI, PROVINCIA DE HUARI - ANCASH",MUNICIPALIDAD PROVINCIAL DE HUARI,ANCASH,HUARI,HUARI,1186279,2060984,73.735183713106281,ACTIVO,167681658.24,168670930.56,0.480000000000004,,2022-11-09,,2023-02-06,2023,021001,-9.3483370799999648,-77.173440839999955
2217755,"CONSTRUCCION DE LA TROCHA CARROZABLE DEL CENTRO POBLADO DE PICHIU SAN PEDRO, CONIN - TANTAHUARCO, DISTRITO DE SAN MARCOS - HUARI - ANCASH",MUNICIPALIDAD DISTRITAL DE SAN MARCOS-HUARI,ANCASH,HUARI,SAN MARCOS,25731276,37353813,45.1689103952715,ACTIVO,892009054.43999994,942810240.11999989,1.3599999999999994,,2022-12-12,,2023-12-30,2023,021014,-9.52416438109005,-77.156699796293864
2164317,"MEJORAMIENTO DE LA TRANSITABILIDAD VEHICULAR Y PEATONAL DE LAS CALLES EN LOS AA.HH. UNION COSTANERA, EL PALMO, PROGRESO EL VALLE Y EL FRISCO, DISTRITO DE DEAN VALDIVIA - ISLAY - AREQUIPA",MUNICIPALIDAD DISTRITAL DE DEAN VALDIVIA,AREQUIPA,ISLAY,DEAN VALDIVIA,5796374,11159335,92.522687459435843,ACTIVO,491457113.4,497594747.65000004,0.55000000000000426,,2023-02-06,,2023-11-13,2023,040703,-17.146389,-71.82259
2246585,"AMPLIACION Y MEJORAMIENTO DEL SERVICO EDUCATIVO EN EL INSTITUTO SUPERIOR DE MUSICA PUBLICA ACOLLA, DISTRITO DE ACOLLA - JAUJA - JUNIN",MUNICIPALIDAD DISTRITAL DE ACOLLA,JUNIN,JAUJA,ACOLLA,5842834,23457723,301.47851196867822,ACTIVO,0,28852999.29,1.23,,2023-10-07,,2024-02-07,2024,120402,-11.73119633999994,-75.546404279999933
2212537,"MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION PRIMARIA DE LA I.E. N 30455 INMACULADA CONCEPCION DE MARIA EN EL DISTRITO DE PACCHA, PROVINCIA DE JAUJA - JUNIN",MUNICIPALIDAD DISTRITAL DE PACCHA-JAUJA,JUNIN,JAUJA,PACCHA,6069131,12307873,102.79465050268317,ACTIVO,0,5538542.8500000006,0.45,,2023-10-01,,2024-09-30,2024,120423,-11.853005593309602,-75.5065500634752
2217475,"MEJORAMIENTO Y AMPLIACION DE LOS SISTEMAS DE AGUA POTABLE Y ALCANTARILLADO DEL CENTRO POBLADO DE LLOCLLAPAMPA,  DISTRITO DE LLOCLLAPAMPA - PROVINCIA DE JAUJA - DEPARTAMENTO DE JUNIN",MUNICIPALIDAD DISTRITAL DE LLOCLLAPAMPA,JUNIN,JAUJA,LLOCLLAPAMPA,3175046,8932204,181.3251839500908,ACTIVO,0,4198135.88,0.47,2019-09-01,2022-08-11,2019-12-01,2024-02-05,2024,120414,-11.818284749999975,-75.623472359999937
2202299,"MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL EN LAS PRINCIPALES CALLES DEL BARRIO CALVARIO, DISTRITO DE LAMAS, PROVINCIA DE LAMAS - SAN MARTIN",MUNICIPALIDAD PROVINCIAL DE LAMAS,SAN MARTIN,LAMAS,LAMAS,9991567,9228326,-7.6388518437598432,ACTIVO,915449939.2,890256609.22,-2.730000000000004,,2020-10-05,,2023-12-29,2023,220501,-6.4210212899999428,-76.518586079999977
2238249,"INSTALACION DEL SISTEMA DE AGUA POTABLE, ALCANTARILLADO SANITARIO Y TANQUES BIODIGESTORES PARA EL TRATAMIENTO DE EXCRETAS, EN LOS CASERIOS: GOZEN, SANTA MARIA DEL RIO MAYO, MIRAFLORES DEL BAJO MAYO, RAMON CASTILLA, LA VICTORIA, EL MIRADOR, LA MERCED Y UNION DE MIRAMAR, DISTRITO DE PINTO RECODO - LAMAS - SAN MARTIN",MUNICIPALIDAD DISTRITAL DE PINTO RECODO,SAN MARTIN,LAMAS,PINTO RECODO,24042349,33866517,40.861930753937564,ACTIVO,0,11853280.95,0.35,,2023-11-14,,2024-11-08,2024,220506,-6.37905645,-76.6040649
2188697,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE LA RED DE AGUA POTABLE EN LA ASOCIACION RURAL EN EL SECTOR TARUGA, DISTRITO DE VISTA ALEGRE, PROVINCIA DE NAZCA - ICA",MUNICIPALIDAD PROVINCIAL DE NAZCA,ICA,NAZCA,NAZCA,817920,7237424,784.85719874804386,ACTIVO,150900290.4,154663750.88,0.51999999999999957,,2021-02-25,,2024-01-02,2024,110305,-14.844871889999977,-74.944303199999979
2166584,"CREACION DE UNA PLAZUELA EN EL CENTRO POBLADO CANTAYO, DISTRITO DE NASCA, PROVINCIA DE NAZCA - ICA",MUNICIPALIDAD PROVINCIAL DE NAZCA,ICA,NAZCA,NAZCA,395831,4038232,920.19094007290983,ACTIVO,371961549.52,368286758.40000004,-0.90999999999999659,,2022-09-10,,2023-02-06,2023,110301,-14.825130955308031,-74.914978229159587
2191823,"CREACION DEL POLIDEPORTIVO EN EL PP.JJ. BUENA FE, DISTRITO DE NAZCA, PROVINCIA DE NAZCA - ICA",MUNICIPALIDAD PROVINCIAL DE NAZCA,ICA,NAZCA,NAZCA,6898553,11054865,60.249040632144158,ACTIVO,843486199.5,849455826.6,0.54000000000000625,2022-05-01,2022-11-19,2024-02-01,2023-11-22,2023,110301,-14.835988944492168,-74.919691860061661
2200227,"CREACION DE LA PLAZA EN EL CENTRO POBLADO CAJUCA SECTOR I DEL DISTRITO DE NASCA, PROVINCIA DE NAZCA - ICA",MUNICIPALIDAD PROVINCIAL DE NAZCA,ICA,NAZCA,NAZCA,2864906,6395715,123.24345022140342,ACTIVO,634454928,627547555.80000007,-1.0799999999999983,,2022-10-01,,2023-07-12,2023,110301,-14.826932549999981,-74.938031639999963
2238715,"MEJORAMIENTO INTEGRAL DE LOS SERVICIOS EDUCATIVOS EN LA I.E. RICARDO PALMA EN EL, DISTRITO DE MARCONA - NAZCA - ICA",MUNICIPALIDAD DISTRITAL DE MARCONA,ICA,NAZCA,MARCONA,12899293,30538806,136.74790548598284,ACTIVO,329819104.8,328902940.62,-0.030000000000001137,,2022-12-21,,2023-12-20,2023,110304,-15.358171405738531,-75.168601690709664
2164830,"CREACION DE LOS PARQUES 2 Y 3 EN EL A.H. SAN JUAN BAUTISTA EN EL, DISTRITO DE MARCONA - NAZCA - ICA",MUNICIPALIDAD DISTRITAL DE MARCONA,ICA,NAZCA,MARCONA,3587351,7752672,116.11133117445156,ACTIVO,467176014.71999997,461594090.88,-0.71999999999999886,,2023-06-16,,2023-10-13,2023,110304,-15.365139341627986,-75.15708223670822
2157797,"INSTALACION DE LOS SISTEMA DE AGUA POTABLE Y ALCANTARILLADO DE LA LOCALIDAD DE MARCONA, DISTRITO DE MARCONA - NAZCA - ICA",MUNICIPALIDAD DISTRITAL DE MARCONA,ICA,NAZCA,MARCONA,22731727,50793880,123.44927862278128,ACTIVO,4700465655.2000008,4739069004,0.75999999999999091,,2018-08-01,,2025-07-31,2025,110304,-15.361487099999978,-75.165439679999963
2047334,"AMPLIACION Y MEJORAMIENTO DE LA  I.E. SEÑOR DE LOS MILAGROS DE PAITA, PROVINCIA DE PAITA - PIURA",MUNICIPALIDAD PROVINCIAL DE PAITA,PIURA,PAITA,PAITA,3757786,16910989,350.02533406638906,ACTIVO,849100757.69,846564109.34,-0.14999999999999858,,2022-05-11,,2023-05-05,2023,200501,-5.0877047699999594,-81.113844599999936
2227208,"AMPLIACION Y MEJORAMIENTO DEL ESTADIO MUNICIPAL DE NINACACA, DISTRITO DE NINACACA - PASCO - PASCO",MUNICIPALIDAD DISTRITAL DE NINACACA,PASCO,PASCO,NINACACA,3985162,5463978,37.108052320081342,ACTIVO,146161411.5,157417206.18,2.0599999999999987,,2023-04-03,,2023-07-31,2023,190105,-10.858174764641126,-76.108271997886447
2165922,"INSTALACION DE LOS SERVICIOS DE PROTECCION EN LOS RESTOS ARQUEOLOGICOS  DE YARUSHPAMPA DEL CENTRO POBLADO DE ASTOBAMBA, DISTRITO DE YANAHUANCA, PROVINCIA DE DANIEL CARRION – REGION PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,1014123,4600070,353.60079595867563,ACTIVO,460007000,460007000,0,,2022-10-27,,2023-05-31,2023,190201,-10.492125929999929,-76.517020799999955
2226964,"AMPLIACION DE LA CAPACIDAD DE LOS SERVICIOS EDUCATIVOS DE LOS LABORATORIOS Y TALLERES DE PRACTICA DE LAS CARRERAS DE ENFERMERIA TECNICA, TECNICA EN FARMACIA Y GUIA OFICIAL DE TURISMO DEL INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,2682398,5699881,112.49199410378326,ACTIVO,556365384.41,546504590.28,-1.730000000000004,,2018-08-29,,2023-11-17,2023,190113,-10.66436,-76.2535248
2173514,MEJORAMIENTO Y AMPLIACION DE LA CAPACIDAD TECNICA OPERATIVA ACUICOLA DE LA DIRECCION REGIONAL DE PRODUCCION PASCO - REGION PASCO,GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,8167015,12123956,48.450272223082727,ACTIVO,572856921,571523285.84,-0.10999999999999943,,2018-08-10,,2023-10-08,2023,190306,-10.306577969999978,-74.932639559999984
2234108,"INSTALACION DE SERVICIOS DE PROTECCION DE DEFENSA RIBEREÑA EN EL RIO ISCOZACIN, EN LA LOCALIDAD DE PUERTO ISCOZACIN, DEL DISTRITO PALCAZU, PROVINCIA OXAPAMPA, REGION PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,4240750,6278665,48.055532629841416,ACTIVO,0,3013759.1999999997,0.48,,2023-06-01,,2023-11-27,2023,190304,-10.184816069999954,-75.145277879999981
2115869,"CONSTRUCCION E IMPLEMENTACION DE LOS LABORATORIOS AGROPECUARIOS CON FINES DE INVESTIGACION EN LA UNDAC, SEDE OXAPAMPA",UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN - PASCO,PASCO,PASCO,YANACANCHA,5939608,7710085,29.807977226779947,ACTIVO,,,,,2013-09-12,,2023-07-31,2023,190301,-10.577453489999925,-75.404301119999957
2232425,MEJORAMIENTO Y REHABILITACION DEL CAMINO VECINAL TRAMO LA CC.NN. CHINCHIHUAQUI - PLATANILLO SHIMAQUI DISTRITO DE PUERTO BERMUDEZ-PROVINCIA OXAPAMPA- DEPARTAMENTO PASCO,GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,5570388,8210867,47.4020660679292,ACTIVO,664587574.98,668939334.49,0.53000000000000114,,2014-01-29,,2023-12-20,2023,190306,-10.306577969999978,-74.932639559999984
2234417,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS  DEL NIVEL PRIMARIO EN LA INSTITUCIÓN EDUCATIVA Nº 34418 – SANTA APOLONIA,  DISTRITO DE VILLA RICA - PROVINCIA DE OXAPAMPA - DEPARTAMENTO DE PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,789455,1685559,113.50919305090221,ACTIVO,,,,2018-05-01,2023-03-15,2018-07-01,2023-10-16,2023,190307,,
2250353,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. NUESTRA SEÑORA DEL CARMEN EN LA LOCALIDAD DE CHOROBAMBA, DISTRITO DE  HUANCABAMBA, PROVINCIA DE OXAPAMPA, DEPARTAMENTO DE PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,5273917,11148258,111.38478288528242,ACTIVO,0,21627620.52,1.94,,2023-05-16,,2023-09-19,2023,190303,-10.42463996999993,-75.515799959999981
2190036,REFORESTACION CON FINES DE PROTECCION DE SUELO EN 42 COMUNIDADES CAMPESINAS DE LA PROVINCIA DE PASCO - REGION PASCO,GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,28739171,31585351,9.90348677768054,ACTIVO,2579891469.6800003,2591262196.04,0.35999999999999943,,2016-05-02,,2024-03-02,2024,190106,-10.414388879999933,-76.23521027999999
2029684,MEJORAMIENTO DE LA CARRETERA YANAHUANCA - CERRO DE PASCO,GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,68334410,208501602,205.11948811733359,ACTIVO,20001558679.86,19991133599.76,-0.050000000000011369,,2018-10-11,,2023-10-16,2023,190201,-10.492125929999929,-76.517020799999955
2234362,"MEJORAMIENTO DE LA CARRETERA TRAMO CERRO DE PASCO - LA QUINUA , DISTRITO DE YANACANCHA - PASCO - PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,32238174,51595214,60.043847396567806,ACTIVO,2214982537.02,2331587720.66,2.259999999999998,,2019-05-07,,2024-04-27,2024,190113,-10.66436,-76.2535248
2250058,"INSTALACION DE SERVICIO DE PROTECCION EN EL RIO DE SANTA CRUZ EN LA LOCALIDAD DE TINGO MAL PASO DEL DISTRITO POZUZO, PROVINCIA OXAPAMPA, REGION PASCO",GOBIERNO REGIONAL PASCO,PASCO,PASCO,YANACANCHA,2853465,4574749,60.322590254304856,ACTIVO,167939035.79,172239299.85,0.93999999999999773,,2023-06-01,,2023-11-27,2023,190305,-10.064557529999945,-75.55808159999998
